date_of_submission,species,submitted_sample,submitted_sample_category,vitek_id,bacteria_genus,report_issued_date,type,ans_amikacin,ans_amoxicillin/clavulanic acid,ans_cefalexin,ans_cefazolin,ans_cefixime,ans_cefovecin,ans_cefpodoxime,ans_ceftriaxone,ans_chloramphenicol,ans_clindamycin,ans_doxycycline,ans_enrofloxacin,ans_fosfomycin,ans_gentamicin,ans_imipenem,ans_marbofloxacin,ans_metronidazole,ans_nitrofurantoin,ans_piperacillin/tazobactam,ans_polymyxin b,ans_pradofloxacin,ans_rifampicin,ans_tetracycline,ans_trimethoprim/sulfamethoxazole,S/I/R_amikacin,S/I/R_amoxicillin/clavulanic acid,S/I/R_ampicillin,S/I/R_cefalexin,S/I/R_cefalotin,S/I/R_cefovecin,S/I/R_cefpodoxime,S/I/R_ceftiofur,S/I/R_chloramphenicol,S/I/R_doxycycline,S/I/R_enrofloxacin,S/I/R_esbl,S/I/R_gentamicin,S/I/R_imipenem,S/I/R_marbofloxacin,S/I/R_neomycin,S/I/R_nitrofurantoin,S/I/R_piperacillin,S/I/R_polymyxin b,S/I/R_pradofloxacin,S/I/R_rifampicin,S/I/R_tetracycline,S/I/R_tobramycin,S/I/R_trimethoprim/sulfamethoxazole,id
10/4/2019,dog,pg abscess,pg abscess,GN,escherichia,10/15/2019,train,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,S,R,R,R,R,S,S,S,S,I,S,-,S,S,S,S,S,,,S,,R,,S,2196
9/27/2019,cat,urine,urinary tract,GN,proteus,10/3/2019,train,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,S,S,R,R,,R,R,R,R,,S,,R,,S,,R,R,,,,R,I,R,2197
10/18/2019,cat,opened wound,wound,GN,escherichia,10/25/2019,train,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,S,R,R,R,R,R,R,R,S,I,R,+,R,S,R,S,S,,,R,,R,,R,2198
10/21/2019,dog,mass,mass,GN,burkholderia,10/28/2019,train,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,S,,,,,,,,R,I,I,,S,S,S,,,,,,,R,,R,2199
11/23/2019,cat,adhesion in wound,wound,GN,serratia,11/28/2019,train,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,S,R,,R,R,S,,S,S,S,S,,S,,S,S,R,,,S,,R,,S,2200
10/7/2019,cat,wound,wound,GN,aeromonas,10/16/2019,train,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,S,I,,,,,,,S,,S,,S,S,S,,,,,,,S,,S,2201
10/7/2019,dog,urine,urinary tract,GN,acinetobacter,10/11/2019,train,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,R,,R,R,R,,,R,,,,R,R,R,2202
10/29/2019,dog,abscess,abscess,GN,proteus,11/1/2019,train,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,S,S,R,R,R,R,R,I,S,R,S,,I,I,S,S,R,,,S,,S,,S,2203
10/8/2019,cat,wound,wound,GN,pasteurella,10/16/2019,train,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,S,S,S,,,S,S,S,,S,,S,S,S,S,,,,S,,S,,S,2204
11/20/2019,dog,ub mucosa,urinary tract,GN,escherichia,11/22/2019,train,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,S,R,R,S,R,S,S,S,S,S,S,-,S,S,S,S,S,,,S,,S,,S,2205
10/31/2019,cat,fluid,hemoculture,GN,pseudomonas,11/6/2019,train,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,S,,,,,,,,,,I,,S,S,S,,,,,,,,,,2206
11/2/2019,dog,urine,urinary tract,GN,escherichia,11/7/2019,train,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,S,S,S,S,S,S,S,S,S,S,S,-,S,S,S,S,S,,,S,,S,,S,2207
10/12/2019,dog,urine,urinary tract,GN,enterobacter,10/22/2019,train,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,S,R,,R,,I,S,S,I,,I,,S,S,S,,S,S,,,,R,S,R,2208
10/15/2019,cat,opened wound,wound,GN,pseudomonas,10/22/2019,train,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,S,,,,,,,,,,I,,S,S,S,,,S,,,,,S,,2209
10/14/2019,cat,ear exudate,ear,GN,proteus,10/22/2019,train,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,S,S,S,R,I,S,S,S,S,R,S,,S,R,S,S,R,,,S,,R,,S,2210
12/20/2019,cat,x swab from RT middle ear canal,ear,GN,pseudomonas,12/26/2019,train,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,S,,,,,,,,,,I,,S,S,S,,,,,,,,,,2211
10/15/2019,dog,opened wound,wound,GN,morganella,10/22/2019,train,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,S,I,R,I,,,,S,I,,R,,S,,R,,I,I,,,,R,I,S,2212
10/16/2019,dog,surgical site,surgical site,GN,proteus,10/15/2019,train,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,S,I,R,R,R,S,S,I,S,R,I,,S,R,S,S,R,,,I,,R,,S,2213
10/29/2019,cat,nasal conchae,nasal cavity,GN,pseudomonas,11/4/2019,train,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,S,,,,,,,,,,I,,S,S,S,,,,,,,,,,2214
10/29/2019,cat,nasal conchae,nasal cavity,GN,pseudomonas,11/4/2019,train,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,S,,,,,,,,,,I,,S,S,S,,,,,,,,,,2215
10/15/2019,cat,nasal swab,nasal cavity,GN,sphingomonas,10/22/2019,train,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,S,,,,,,,,S,,,,S,S,I,,,S,,,,S,S,S,2216
10/16/2019,dog,opened wound,wound,GN,sphingomonas,10/31/2019,train,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,2217
10/31/2019,dog,deep pyoderma,skin,GN,proteus,11/6/2019,train,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,S,S,S,I,R,S,S,S,S,R,S,,S,R,S,S,R,,,S,,R,,S,2218
10/19/2019,cat,opened wound,wound,GN,aeromonas,10/25/2019,train,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,S,I,,,,,,,S,,S,,S,S,S,,,,,,,S,,S,2219
10/20/2019,dog,chronic wound,wound,GN,proteus,10/28/2019,train,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,S,I,R,R,R,R,S,S,I,R,S,,S,S,S,S,R,,,S,,R,,S,2220
10/28/2019,dog,rectal mass,mass,GN,sphingomonas,11/11/2019,train,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,2221
10/24/2019,dog,urine,urinary tract,GN,escherichia,10/29/2019,train,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,S,S,R,S,R,,S,S,R,R,S,-,S,,S,S,S,,,,,S,,,2222
10/24/2019,cat,abscess,abscess,GN,pasteurella,10/30/2019,train,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,S,S,S,,,S,S,S,,S,,S,S,S,,,,,S,,S,,S,2223
10/28/2019,cat,subcutaneous,skin,GN,klebsiella,11/4/2019,train,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,S,R,R,R,R,R,R,R,I,R,R,-,S,S,R,I,I,,,R,,R,,S,2224
10/27/2019,cat,urine,urinary tract,GN,escherichia,10/15/2019,train,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,S,R,R,R,R,R,R,R,R,R,R,-,S,I,R,S,S,,,R,,R,,R,2225
10/30/2019,cat,pleural effusion,pleural effusion,GN,sphingomonas,11/4/2019,train,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,R,,,,,,,,S,S,I,,I,S,I,,,,,,,R,,S,2226
12/16/2019,dog,implant,extremely rare,GN,sphingomonas,12/20/2019,train,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,S,,,,,,,,S,S,S,,S,S,S,,,,,,,S,,S,2227
11/2/2019,dog,urine,urinary tract,GN,klebsiella,11/7/2019,train,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,S,S,R,S,S,S,S,S,S,S,S,-,S,S,S,S,I,,,S,,S,,S,2228
11/3/2019,dog,urine,urinary tract,GN,proteus,11/12/2019,train,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,S,I,R,S,S,S,S,S,R,R,R,,R,S,R,S,R,,,R,,R,,S,2229
11/4/2019,dog,pg abscess,pg abscess,GN,escherichia,11/8/2019,train,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,S,R,R,R,R,S,S,S,R,R,R,-,S,S,R,S,R,,,R,,S,,S,2230
11/7/2019,dog,urine,urinary tract,GN,escherichia,11/13/2019,train,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,S,R,R,S,S,S,S,S,S,R,S,-,S,S,S,S,I,,,S,,R,,S,2231
11/12/2019,dog,tissue from testicular and vasdeferens,wound,GN,escherichia,11/18/2019,train,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,S,R,R,R,R,S,S,S,R,R,R,-,S,S,R,S,S,,,R,,R,,S,2232
11/4/2019,dog,chronic wound,wound,GN,pseudomonas,11/7/2019,train,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,S,,,,,,,,,,S,,S,S,S,,,,,,,,,,2233
11/10/2019,cat,urine,urinary tract,GN,pseudomonas,11/15/2019,train,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,S,,,,,,,,S,S,S,,S,S,S,,,,,,,S,,S,2234
11/11/2019,dog,abdominal cavity,abdomen,GN,escherichia,11/15/2019,train,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,S,R,R,R,R,R,R,R,I,R,R,-,R,S,R,S,S,,,R,,R,,R,2235
11/9/2019,cat,abdominal cavity,abdomen,GN,alcaligenes,11/15/2019,train,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,S,,,,,,,,R,S,I,,S,S,S,,,,,,,S,,R,2236
11/15/2019,dog,urine,urinary tract,GN,serratia,11/19/2019,train,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,S,R,,R,R,S,,S,S,S,S,,S,,S,S,R,,,S,,S,,S,2237
11/13/2019,dog,cheek,skin,GN,pseudomonas,11/19/2019,train,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,S,,,,,,,,,,I,,S,S,S,,,,,,,,,,2238
11/13/2019,cat,urine,urinary tract,GN,sphingomonas,11/26/2019,train,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,S,,,,,,,R,,,2239
11/16/2019,dog,urine,urinary tract,GN,pseudomonas,11/21/2019,train,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,S,,,,,,,,,,S,,S,S,S,,,,,,,,,,2240
11/20/2019,dog,urine,urinary tract,GN,pseudomonas,11/25/2019,train,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,S,,,,,,,,,,S,,S,S,S,,,,,,,,,,2241
11/16/2019,dog,tonsil swab,oral,GN,acinetobacter,11/21/2019,train,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,S,I,,S,S,I,,,,,,,R,,R,2242
11/19/2019,cat,opened wound,wound,GN,providencia,11/25/2019,train,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,S,,R,R,R,S,S,S,S,R,S,,S,S,S,S,R,,,S,,R,,S,2243
12/2/2019,cat,ub mucosa,urinary tract,GN,escherichia,12/9/2019,train,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,S,R,R,R,R,S,S,S,S,I,S,+,S,S,S,S,S,,,S,,R,,S,2244
11/21/2019,dog,ub mucosa,urinary tract,GN,escherichia,11/28/2019,train,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,S,S,S,S,R,S,S,S,S,S,S,-,S,S,S,S,S,,,S,,S,,S,2245
11/21/2019,dog,kidney,renal,GN,escherichia,11/28/2019,train,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,S,S,S,S,S,S,S,S,S,S,S,-,S,S,S,S,S,,,S,,S,,S,2246
11/21/2019,dog,abdominal cavity,abdomen,GN,proteus,11/28/2019,train,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,S,S,S,I,I,S,S,S,S,R,I,,S,R,S,S,R,,,R,,R,,S,2247
12/12/2019,dog,nasal mucosa,nasal cavity,GN,sphingomonas,12/13/2019,train,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,S,,,,,,,,R,S,I,,S,S,R,,,,,,,R,,R,2248
11/22/2019,dog,urine,urinary tract,GN,pseudomonas,11/28/2019,train,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,R,,,,,,,,,,R,,R,S,R,,,,,,,,,,2249
11/20/2019,dog,opened wound,wound,GN,yersinia,11/25/2019,train,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,R,S,S,I,S,S,S,S,S,S,I,,S,S,I,S,S,,,S,,S,,S,2250
11/21/2019,cat,urine,urinary tract,GN,pseudomonas,11/26/2019,train,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,S,,,,,,,,,,R,,S,S,R,,,,,,,,,,2251
11/29/2019,cat,ear wound,wound,GN,pseudomonas,12/18/2019,train,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,2252
11/26/2019,cat,urine,urinary tract,GN,pseudomonas,12/2/2019,train,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,S,,,,,,,,,,R,,S,S,R,,,,,,,,,,2253
11/26/2019,cat,bite wound,wound,GN,acinetobacter,12/2/2019,train,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,R,R,,R,R,R,,,,,R,,R,,R,2254
12/17/2019,cat,bite wound,wound,GN,acinetobacter,12/23/2019,train,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,R,R,,R,R,R,,,,,,,R,,R,2255
11/29/2019,cat,abdominal effusion,abdomen,GN,burkholderia,12/6/2019,train,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,R,,,,,,,,R,S,R,,R,R,S,,,,,,,R,,S,2256
12/4/2019,dog,urine,urinary tract,GN,serratia,12/12/2019,train,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,S,R,,R,R,S,,S,S,S,S,,S,,S,S,R,,,S,,R,,S,2257
12/4/2019,dog,fluid,hemoculture,GN,escherichia,12/12/2019,train,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,S,R,R,R,R,S,S,S,R,R,I,-,R,S,S,S,I,,,R,,R,,S,2258
12/6/2019,dog,abdominal effusion,abdomen,GN,escherichia,12/12/2019,train,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,S,R,R,R,R,S,S,S,R,S,R,-,R,S,R,S,S,,,R,,S,,R,2259
12/4/2019,dog,urine,urinary tract,GN,escherichia,12/11/2019,train,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,S,S,S,S,S,S,S,S,R,S,S,-,S,S,S,S,S,,,S,,S,,S,2260
12/4/2019,cat,ventral thorax wound,wound,GN,morganella,12/11/2019,train,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,S,R,R,R,R,,,S,R,R,I,,R,S,S,S,R,,,R,,R,,R,2261
12/4/2019,cat,opened wound,wound,GN,pasteurella,12/13/2019,train,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,S,S,S,,,S,S,S,,S,,S,S,S,,,,,S,,R,,S,2262
