date_of_submission,species,submitted_sample,submitted_sample_category,vitek_id,bacteria_genus,report_issued_date,type,ans_amikacin,ans_amoxicillin/clavulanic acid,ans_cefalexin,ans_cefazolin,ans_cefixime,ans_cefovecin,ans_cefpodoxime,ans_ceftriaxone,ans_chloramphenicol,ans_clindamycin,ans_doxycycline,ans_enrofloxacin,ans_fosfomycin,ans_gentamicin,ans_imipenem,ans_marbofloxacin,ans_metronidazole,ans_nitrofurantoin,ans_piperacillin/tazobactam,ans_polymyxin b,ans_pradofloxacin,ans_rifampicin,ans_tetracycline,ans_trimethoprim/sulfamethoxazole,S/I/R_amikacin,S/I/R_amoxicillin/clavulanic acid,S/I/R_ampicillin,S/I/R_cefalexin,S/I/R_cefalotin,S/I/R_cefovecin,S/I/R_cefpodoxime,S/I/R_ceftiofur,S/I/R_chloramphenicol,S/I/R_doxycycline,S/I/R_enrofloxacin,S/I/R_esbl,S/I/R_gentamicin,S/I/R_imipenem,S/I/R_marbofloxacin,S/I/R_neomycin,S/I/R_nitrofurantoin,S/I/R_piperacillin,S/I/R_polymyxin b,S/I/R_pradofloxacin,S/I/R_rifampicin,S/I/R_tetracycline,S/I/R_tobramycin,S/I/R_trimethoprim/sulfamethoxazole,id,ans_azithromycin,ans_fluconazole,ans_minocycline,ans_vancomycin,S/I/R_benzylpenicillin,S/I/R_cefoxitin screen,S/I/R_clindamycin,S/I/R_erythromycin,S/I/R_florfenicol,S/I/R_fusidic acid,S/I/R_inducible clindamycin resistance,S/I/R_minocycline,S/I/R_mupirocin,S/I/R_oxacillin,S/I/R_vancomycin
10/19/2020,cat,pus,skin,GN,serratia,10/22/2020,train,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,S,R,,R,R,S,,S,S,S,S,,S,,S,S,R,,,S,,R,,S,2780,,,,,,,,,,,,,,,
10/19/2020,cat,urine,urinary tract,GN,enterobacter,10/22/2020,train,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,S,R,,R,R,S,S,S,I,S,S,,S,S,S,S,I,,,S,,S,,S,2781,,,,,,,,,,,,,,,
1/11/2021,cat,urine,urinary tract,GN,escherichia,1/15/2021,train,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,S,S,R,R,R,R,R,R,R,R,R,+,R,S,R,S,R,,,R,,R,,R,2782,,,,,,,,,,,,,,,
10/7/2020,cat,urine,urinary tract,GN,proteus,10/14/2020,train,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,S,R,R,R,R,R,R,R,R,R,R,,S,R,R,I,R,,,R,,R,,R,2783,,,,,,,,,,,,,,,
4/22/2021,dog,chylous,extremely rare,GN,pseudomonas,4/27/2021,train,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,I,,,,,R,,R,,,I,,S,S,S,,,,,,,,,,2784,,,,,,,,,,,,,,,
9/2/2020,dog,urine,urinary tract,GN,pseudomonas,9/9/2020,train,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,S,,,,,,,,,,I,,S,S,S,,,,,,,,,,2785,,,,,,,,,,,,,,,
9/18/2020,dog,surgical site,surgical site,GN,escherichia,9/22/2020,train,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,S,S,R,R,R,R,R,R,S,I,R,+,R,S,R,S,S,,,R,,R,,R,2786,,,,,,,,,,,,,,,
6/29/2020,dog,urine,urinary tract,GN,klebsiella,7/2/2020,train,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,R,R,R,R,R,R,R,R,R,R,R,-,R,I,R,I,I,,,R,,R,,S,2787,,,,,,,,,,,,,,,
10/19/2020,cat,urine,urinary tract,GN,pseudomonas,10/22/2020,train,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,S,,,,,,,,,,I,,S,S,S,,,,,,,,,,2788,,,,,,,,,,,,,,,
5/17/2021,cat,urine,urinary tract,GN,pseudomonas,5/25/2021,train,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,R,,,,,,,,,,R,,R,S,R,,,,,,,,,,2789,,,,,,,,,,,,,,,
3/29/2021,cat,urine,urinary tract,GN,acinetobacter,4/1/2021,train,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,R,,R,,S,S,,S,S,S,,,,,,,R,,S,2790,,,,,,,,,,,,,,,
12/17/2020,cat,urine,urinary tract,GN,enterobacter,12/22/2020,train,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,S,R,,R,R,I,R,S,S,S,S,,S,S,S,S,S,,,S,,S,,S,2791,,,,,,,,,,,,,,,
4/2/2021,dog,crust from skin,skin,GN,proteus,4/16/2021,train,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,S,I,R,R,R,S,S,S,R,R,R,,S,R,R,I,R,,,R,,R,,R,2792,,,,,,,,,,,,,,,
8/14/2020,cat,urine,urinary tract,GN,escherichia,8/20/2020,train,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,S,R,R,R,R,R,R,R,S,I,R,+,R,S,R,S,S,,,R,,R,,R,2793,,,,,,,,,,,,,,,
4/23/2021,dog,ub mucosa,urinary tract,GN,escherichia,4/28/2021,train,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,R,R,R,R,R,R,R,R,S,I,R,+,S,S,R,S,S,,,R,,R,,S,2794,,,,,,,,,,,,,,,
7/24/2020,dog,cornea,eye,GN,acinetobacter,8/3/2020,train,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,S,,,,,,,,,S,S,,S,S,S,,,,,,,S,,S,2795,,,,,,,,,,,,,,,
4/21/2021,dog,ub mucosa,urinary tract,GN,escherichia,4/28/2021,train,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,S,S,R,R,R,R,R,R,R,I,R,+,S,S,R,S,S,,,R,,I,,S,2796,,,,,,,,,,,,,,,
10/21/2020,dog,nasal discharge,nasal cavity,GN,pseudomonas,10/28/2020,train,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,S,,,,,,,,,,I,,S,S,S,,,,,,,,,,2797,,,,,,,,,,,,,,,
8/26/2020,dog,bed sore,skin,GN,pseudomonas,9/1/2020,train,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,S,,,,,,,,,,I,,S,S,S,,,,,,,,,,2798,,,,,,,,,,,,,,,
9/10/2020,dog,surgical site,surgical site,GN,providencia,9/17/2020,train,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,S,,R,R,R,S,S,S,R,R,S,,R,I,S,S,R,,,S,,R,,S,2799,,,,,,,,,,,,,,,
9/30/2020,dog,urine,urinary tract,GN,escherichia,10/5/2020,train,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,S,S,R,R,S,S,S,S,S,I,R,-,S,S,R,S,S,,,R,,R,,S,2800,,,,,,,,,,,,,,,
7/15/2020,dog,urine,urinary tract,GN,klebsiella,7/22/2020,train,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,R,R,R,R,R,R,R,R,R,R,R,-,R,S,R,I,S,,,R,,R,,R,2801,,,,,,,,,,,,,,,
8/31/2020,cat,screw,orthopedic,GN,sphingomonas,9/3/2020,train,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,S,,,,,,,,S,S,S,,S,S,S,,,,,,,S,,S,2802,,,,,,,,,,,,,,,
3/23/2021,dog,urine,urinary tract,GN,escherichia,3/29/2021,train,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,S,R,R,R,R,R,R,R,R,R,I,+,S,S,S,S,S,,,I,,R,,S,2803,,,,,,,,,,,,,,,
9/17/2020,dog,urine,urinary tract,GN,pseudomonas,9/22/2020,train,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,S,,,,,,,,R,R,R,,S,S,R,,,,,,,R,,R,2804,,,,,,,,,,,,,,,
6/30/2020,dog,urine,urinary tract,GN,acinetobacter,7/9/2020,train,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,R,R,,R,R,R,,,,,,,R,,R,2805,,,,,,,,,,,,,,,
9/14/2020,cat,urine,urinary tract,GN,escherichia,9/17/2020,train,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,S,R,R,R,R,S,S,S,S,S,S,-,S,S,S,S,S,,,S,,S,,S,2806,,,,,,,,,,,,,,,
3/29/2021,cat,urine,urinary tract,GN,proteus,4/2/2021,train,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,S,R,R,S,S,S,S,S,R,R,R,,S,I,R,S,R,,,R,,R,,R,2807,,,,,,,,,,,,,,,
6/30/2020,cat,nasal discharge,nasal cavity,GN,pseudomonas,7/9/2020,train,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,S,,,,,,,,,,S,,I,S,S,,,,,,,,,,2808,,,,,,,,,,,,,,,
5/13/2021,dog,ear exudate,ear,GN,proteus,5/18/2021,train,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,S,S,R,R,I,S,S,S,S,R,S,,S,I,S,S,R,,,S,,R,,R,2809,,,,,,,,,,,,,,,
6/27/2020,dog,urine,urinary tract,GN,escherichia,7/2/2020,train,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,S,S,R,S,R,S,S,S,I,S,R,-,S,S,R,S,S,,,R,,S,,R,2810,,,,,,,,,,,,,,,
6/29/2020,dog,urine,urinary tract,GN,enterobacter,7/2/2020,train,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,S,R,,R,R,I,R,S,S,S,S,,S,S,S,S,S,,,S,,S,,S,2811,,,,,,,,,,,,,,,
6/26/2020,dog,urine,urinary tract,GN,escherichia,7/1/2020,train,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,S,R,R,R,R,R,R,R,R,R,R,+,S,S,R,S,I,,,R,,R,,S,2812,,,,,,,,,,,,,,,
12/1/2020,dog,urine,urinary tract,GN,proteus,12/7/2020,train,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,R,S,S,S,S,S,S,I,I,R,R,,R,R,R,S,R,,,R,,R,,R,2813,,,,,,,,,,,,,,,
7/8/2020,dog,opened wound,wound,GN,pseudomonas,7/13/2020,train,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,S,,,,,,,,,,I,,S,S,S,,,,,,,,,,2814,,,,,,,,,,,,,,,
8/6/2020,cat,urine,urinary tract,GN,escherichia,8/11/2020,train,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,S,S,R,R,R,R,R,R,R,R,R,+,R,S,R,I,S,,,R,,R,,R,2815,,,,,,,,,,,,,,,
6/24/2020,dog,urine,urinary tract,GN,pseudomonas,7/1/2020,train,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,S,,,,,,,,,,S,,S,S,S,,,,,,,,,,2816,,,,,,,,,,,,,,,
8/20/2020,cat,ear exudate,ear,GN,proteus,8/25/2020,train,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,S,R,R,R,R,R,R,R,R,R,I,,S,S,S,I,R,,,I,,R,,R,2817,,,,,,,,,,,,,,,
12/21/2020,dog,surgical site,surgical site,GN,pseudomonas,12/29/2020,train,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,S,,,,,,,,,,I,,S,S,S,,,,,,,,,,2818,,,,,,,,,,,,,,,
7/2/2020,dog,opened wound,wound,GN,pseudomonas,7/10/2020,train,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,S,,,,,,,,,,I,,S,S,S,,,,,,,,,,2819,,,,,,,,,,,,,,,
7/5/2020,dog,urine,urinary tract,GN,escherichia,7/13/2020,train,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,S,R,R,R,R,R,R,R,I,R,R,+,S,S,R,S,S,,,R,,R,,S,2820,,,,,,,,,,,,,,,
7/6/2020,cat,opened wound,wound,GN,pasteurella,7/15/2020,train,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,S,S,S,,,S,S,S,,S,,S,S,S,S,,,,S,,S,,S,2821,,,,,,,,,,,,,,,
7/7/2020,dog,prostate,urogenital system,GN,escherichia,7/13/2020,train,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,S,R,R,R,I,S,S,S,S,S,R,-,R,S,R,S,S,,,R,,S,,S,2822,,,,,,,,,,,,,,,
8/27/2020,dog,urine,urinary tract,GN,klebsiella,9/1/2020,train,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,S,S,R,S,S,S,S,S,R,R,R,-,S,S,R,S,I,,,R,,R,,R,2823,,,,,,,,,,,,,,,
7/17/2020,dog,ub mucosa,urinary tract,GN,enterobacter,7/23/2020,train,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,S,R,,R,R,R,R,I,S,S,I,,S,S,S,S,S,,,I,,S,,S,2824,,,,,,,,,,,,,,,
7/10/2020,cat,abdominal cavity,abdomen,GN,acinetobacter,7/20/2020,train,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,R,,,,,,,,,S,I,,I,S,I,,,,,,,S,,S,2825,,,,,,,,,,,,,,,
7/21/2020,dog,ear exudate,ear,GN,pseudomonas,7/24/2020,train,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,S,,,,,,,,,,I,,S,S,I,,,,,,,,,,2826,,,,,,,,,,,,,,,
7/15/2020,cat,surgical site,surgical site,GN,acinetobacter,7/22/2020,train,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,R,R,,R,R,R,,,,,,,R,,S,2827,,,,,,,,,,,,,,,
7/14/2020,dog,urine,urinary tract,GN,proteus,7/17/2020,train,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,S,S,S,S,S,S,S,S,I,R,S,,S,R,S,S,R,,,S,,R,,S,2828,,,,,,,,,,,,,,,
8/16/2020,cat,urine,urinary tract,GN,acinetobacter,8/19/2020,train,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,S,R,,S,S,R,,,,,,,R,,S,2829,,,,,,,,,,,,,,,
12/4/2020,cat,urine,urinary tract,GN,pseudomonas,12/9/2020,train,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,S,,,,,,,,,,R,,R,S,R,,,,,,,,,,2830,,,,,,,,,,,,,,,
9/1/2020,cat,nasal conchae,nasal cavity,GN,achromobacter,9/10/2020,train,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,R,,,,,,,,R,I,I,,R,S,R,,,,,,,R,,S,2831,,,,,,,,,,,,,,,
9/1/2020,cat,nasal conchae,nasal cavity,GN,achromobacter,9/10/2020,train,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,R,,,,,,,,R,I,R,,R,S,R,,,,,,,R,,S,2832,,,,,,,,,,,,,,,
7/21/2020,dog,urine,urinary tract,GN,enterobacter,7/24/2020,train,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,S,R,,R,R,S,R,S,S,I,S,,S,S,S,S,S,,,S,,R,,S,2833,,,,,,,,,,,,,,,
8/19/2020,dog,urine,urinary tract,GN,pseudomonas,8/26/2020,train,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,S,,,,,,,,,,I,,S,S,S,,,,,,,,,,2834,,,,,,,,,,,,,,,
7/23/2020,cat,abdominal cavity,abdomen,GN,enterobacter,7/31/2020,train,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,S,R,,R,R,R,R,R,S,S,S,,S,S,S,S,S,,,S,,S,,S,2835,,,,,,,,,,,,,,,
7/23/2020,cat,opened wound,wound,GN,massilia,8/3/2020,train,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,2836,,,,,,,,,,,,,,,
8/4/2020,dog,infection wound + bone involvement,wound,GN,acinetobacter,8/7/2020,train,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,R,R,,R,R,R,,,,,,,R,,R,2837,,,,,,,,,,,,,,,
8/4/2020,dog,bite wound,wound,GN,acinetobacter,8/10/2020,train,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,R,R,,R,R,R,,,,,,,R,,R,2838,,,,,,,,,,,,,,,
8/14/2020,dog,urine,urinary tract,GN,proteus,8/19/2020,train,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,S,R,R,S,S,S,S,S,R,R,R,,R,R,R,S,R,,,R,,R,,R,2839,,,,,,,,,,,,,,,
7/29/2020,cat,purulent,abscess,GN,pasteurella,8/3/2020,train,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,S,S,S,,,S,S,S,,S,,S,S,S,S,,,,S,,S,,S,2840,,,,,,,,,,,,,,,
7/30/2020,dog,urine,urinary tract,GN,escherichia,8/4/2020,train,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,S,S,R,S,S,S,S,S,R,R,S,-,S,S,S,S,S,,,S,,R,,S,2841,,,,,,,,,,,,,,,
